id,timestamp,transaction_type,token,amount
4525,1571743779,WITHDRAWAL,XRP,0.883293
4526,1571743721,DEPOSIT,ETH,0.899165
4527,1571743683,DEPOSIT,ETH,0.789668
4528,1571743665,DEPOSIT,ETH,0.130465
4529,1571743613,DEPOSIT,ETH,0.540112
4530,1571743583,WITHDRAWAL,BTC,0.762953
4531,1571743511,DEPOSIT,XRP,0.18914
4532,1571743474,DEPOSIT,BTC,0.5056
4533,1571743462,DEPOSIT,XRP,0.881243
4534,1571743448,DEPOSIT,XRP,0.34595
4535,1571743418,WITHDRAWAL,ETH,0.50957
4536,1571743349,DEPOSIT,BTC,0.282219
4537,1571743271,WITHDRAWAL,ETH,0.782498
4538,1571743271,DEPOSIT,BTC,0.635016
4539,1571743232,DEPOSIT,ETH,0.837596
4540,1571743156,DEPOSIT,BTC,0.290487
4541,1571743142,DEPOSIT,XRP,0.235192
4542,1571743060,DEPOSIT,XRP,0.297624
4543,1571742994,DEPOSIT,BTC,0.565838
4544,1571742961,DEPOSIT,XRP,0.84018
4545,1571742939,DEPOSIT,ETH,0.162112
4546,1571742934,WITHDRAWAL,BTC,0.418806
4547,1571742853,DEPOSIT,BTC,0.968668
4548,1571742827,DEPOSIT,ETH,0.202587
4549,1571742753,DEPOSIT,BTC,0.434813
4550,1571742708,DEPOSIT,BTC,0.608747
4551,1571742708,DEPOSIT,ETH,0.854297
4552,1571742622,DEPOSIT,BTC,0.954182
4553,1571742549,WITHDRAWAL,ETH,0.931044
4554,1571742524,DEPOSIT,ETH,0.293677
4555,1571742480,DEPOSIT,XRP,0.779219
4556,1571742437,DEPOSIT,XRP,0.436462
4557,1571742350,WITHDRAWAL,XRP,0.206505
4558,1571742268,DEPOSIT,XRP,0.421895
4559,1571742265,DEPOSIT,BTC,0.541714
4560,1571742236,WITHDRAWAL,XRP,0.658249
4561,1571742206,DEPOSIT,XRP,0.925898
4562,1571742169,DEPOSIT,ETH,0.348148
4563,1571742132,DEPOSIT,BTC,0.418247
4564,1571742095,DEPOSIT,BTC,0.787621
4565,1571742081,DEPOSIT,XRP,0.326699
4566,1571742011,DEPOSIT,ETH,0.202623
4567,1571741949,DEPOSIT,ETH,0.204645
4568,1571741921,DEPOSIT,XRP,0.51473
4569,1571741921,WITHDRAWAL,XRP,0.362432
4570,1571741853,WITHDRAWAL,ETH,0.652314
4571,1571741839,DEPOSIT,BTC,0.853464
4572,1571741742,DEPOSIT,BTC,0.544149
4573,1571741671,DEPOSIT,XRP,0.875668
4574,1571741594,DEPOSIT,BTC,0.225353
4575,1571741550,DEPOSIT,XRP,0.095852
4576,1571741543,DEPOSIT,XRP,0.677823
4577,1571741446,DEPOSIT,BTC,0.951802
4578,1571741445,DEPOSIT,BTC,0.65376
4579,1571741417,DEPOSIT,BTC,0.839626
4580,1571741343,DEPOSIT,BTC,0.332423
4581,1571741293,WITHDRAWAL,BTC,0.894524
4582,1571741221,DEPOSIT,XRP,0.62027
4583,1571741215,WITHDRAWAL,XRP,0.859014
4584,1571741147,WITHDRAWAL,BTC,0.57378
4585,1571741076,DEPOSIT,ETH,0.009877
4586,1571741060,WITHDRAWAL,ETH,0.924151
4587,1571740985,WITHDRAWAL,BTC,0.399585
4588,1571740958,WITHDRAWAL,ETH,0.317804
4589,1571740907,WITHDRAWAL,ETH,0.933238
4590,1571740852,WITHDRAWAL,XRP,0.0666
4591,1571740782,WITHDRAWAL,BTC,0.861143
4592,1571740745,DEPOSIT,XRP,0.961669
4593,1571740665,WITHDRAWAL,BTC,0.033486
4594,1571740618,DEPOSIT,BTC,0.990514
4595,1571740555,DEPOSIT,BTC,0.482738
4596,1571740501,DEPOSIT,XRP,0.700812
4597,1571740476,DEPOSIT,XRP,0.117755
4598,1571740423,WITHDRAWAL,BTC,0.087248
4599,1571740380,DEPOSIT,XRP,0.499264
4600,1571740366,DEPOSIT,BTC,0.661456
4601,1571740350,WITHDRAWAL,XRP,0.904422
4602,1571740304,WITHDRAWAL,XRP,0.009299
4603,1571740210,WITHDRAWAL,BTC,0.602425
4604,1571740187,WITHDRAWAL,BTC,0.326764
4605,1571740170,WITHDRAWAL,XRP,0.429396
4606,1571740149,DEPOSIT,XRP,0.044621
4607,1571740108,DEPOSIT,ETH,0.091476
4608,1571740055,DEPOSIT,XRP,0.269698
4609,1571740041,DEPOSIT,ETH,0.164196
4610,1571740028,DEPOSIT,BTC,0.457243
4611,1571739939,DEPOSIT,BTC,0.048483
4612,1571739860,DEPOSIT,BTC,0.692231
4613,1571739799,WITHDRAWAL,BTC,0.154992
4614,1571739780,WITHDRAWAL,ETH,0.769603
4615,1571739681,DEPOSIT,BTC,0.541972
4616,1571739645,WITHDRAWAL,BTC,0.702849
4617,1571739643,DEPOSIT,BTC,0.535191
4618,1571739554,WITHDRAWAL,ETH,0.397337
4619,1571739531,WITHDRAWAL,XRP,0.084428
4620,1571739530,WITHDRAWAL,XRP,0.298887
4621,1571739467,DEPOSIT,XRP,0.754351
4622,1571739405,WITHDRAWAL,XRP,0.652774
4623,1571739395,DEPOSIT,BTC,0.277938
4624,1571739369,DEPOSIT,XRP,0.079143
4625,1571739315,DEPOSIT,ETH,0.596915
4626,1571739280,WITHDRAWAL,ETH,0.377975
4627,1571739221,DEPOSIT,ETH,0.257883
4628,1571739207,DEPOSIT,XRP,0.671573
4629,1571739127,WITHDRAWAL,ETH,0.509007
4630,1571739077,DEPOSIT,BTC,0.357917
4631,1571739032,WITHDRAWAL,BTC,0.939818
4632,1571738965,DEPOSIT,BTC,0.172097
4633,1571738958,WITHDRAWAL,XRP,0.189628
4634,1571738942,DEPOSIT,ETH,0.407948
4635,1571738877,DEPOSIT,XRP,0.450362
4636,1571738843,WITHDRAWAL,ETH,0.08151
4637,1571738790,WITHDRAWAL,ETH,0.286815
4638,1571738744,DEPOSIT,BTC,0.172098
4639,1571738675,DEPOSIT,XRP,0.481407
4640,1571738622,WITHDRAWAL,BTC,0.658891
4641,1571738606,DEPOSIT,BTC,0.422662
4642,1571738557,DEPOSIT,XRP,0.448247
4643,1571738519,WITHDRAWAL,XRP,0.717849
4644,1571738438,DEPOSIT,ETH,0.064054
4645,1571738360,DEPOSIT,ETH,0.671314
4646,1571738316,DEPOSIT,BTC,0.299637
4647,1571738238,DEPOSIT,BTC,0.22538
4648,1571738222,DEPOSIT,XRP,0.142375
4649,1571738143,WITHDRAWAL,ETH,0.476056
4650,1571738097,DEPOSIT,BTC,0.541981
4651,1571738054,WITHDRAWAL,ETH,0.611793
4652,1571738021,WITHDRAWAL,BTC,0.681447
4653,1571737989,DEPOSIT,BTC,0.363324
4654,1571737979,WITHDRAWAL,XRP,0.638678
4655,1571737899,WITHDRAWAL,ETH,0.460856
4656,1571737835,DEPOSIT,BTC,0.877295
4657,1571737758,DEPOSIT,ETH,0.57734
4658,1571737676,DEPOSIT,BTC,0.492129
4659,1571737622,WITHDRAWAL,ETH,0.087474
4660,1571737592,DEPOSIT,ETH,0.862194
4661,1571737516,WITHDRAWAL,BTC,0.41436
4662,1571737512,DEPOSIT,BTC,0.425087
4663,1571737413,WITHDRAWAL,BTC,0.277985
4664,1571737325,DEPOSIT,BTC,0.663784
4665,1571737312,WITHDRAWAL,BTC,0.904286
4666,1571737247,WITHDRAWAL,ETH,0.243403
4667,1571737190,WITHDRAWAL,XRP,0.884785
4668,1571737108,DEPOSIT,BTC,0.377587
4669,1571737107,DEPOSIT,BTC,0.565648
4670,1571737105,DEPOSIT,BTC,0.156128
4671,1571737065,WITHDRAWAL,ETH,0.434539
4672,1571737012,WITHDRAWAL,BTC,0.078695
4673,1571736973,DEPOSIT,XRP,0.883782
4674,1571736893,DEPOSIT,ETH,0.336815
4675,1571736864,DEPOSIT,ETH,0.639041
4676,1571736799,DEPOSIT,BTC,0.641686
4677,1571736764,WITHDRAWAL,ETH,0.367149
4678,1571736686,DEPOSIT,XRP,0.006968
4679,1571736591,WITHDRAWAL,BTC,0.533931
4680,1571736504,DEPOSIT,ETH,0.154814
4681,1571736463,DEPOSIT,BTC,0.200515
4682,1571736400,WITHDRAWAL,ETH,0.17516
4683,1571736308,DEPOSIT,BTC,0.870396
4684,1571736263,DEPOSIT,ETH,0.778611
4685,1571736258,DEPOSIT,BTC,0.640928
4686,1571736199,DEPOSIT,ETH,0.24649
4687,1571736119,WITHDRAWAL,ETH,0.773387
4688,1571736108,DEPOSIT,XRP,0.670998
4689,1571736024,DEPOSIT,BTC,0.022702
4690,1571735927,WITHDRAWAL,XRP,0.068002
4691,1571735908,DEPOSIT,BTC,0.440563
4692,1571735865,DEPOSIT,ETH,0.758144
4693,1571735856,WITHDRAWAL,XRP,0.208357
4694,1571735812,DEPOSIT,ETH,0.41645
4695,1571735781,DEPOSIT,BTC,0.891017
4696,1571735759,WITHDRAWAL,ETH,0.364166
4697,1571735663,DEPOSIT,BTC,0.297609
4698,1571735625,DEPOSIT,ETH,0.006689
4699,1571735568,DEPOSIT,ETH,0.584822
4700,1571735563,WITHDRAWAL,XRP,0.362083
4701,1571735502,DEPOSIT,BTC,0.178342
4702,1571735408,DEPOSIT,XRP,0.442996
4703,1571735360,DEPOSIT,XRP,0.985001
4704,1571735287,WITHDRAWAL,XRP,0.067418
4705,1571735208,DEPOSIT,BTC,0.850761
4706,1571735116,WITHDRAWAL,ETH,0.588945
4707,1571735085,WITHDRAWAL,ETH,0.775729
4708,1571734997,DEPOSIT,ETH,0.551509
4709,1571734904,WITHDRAWAL,XRP,0.887935
4710,1571734893,WITHDRAWAL,ETH,0.397559
4711,1571734862,DEPOSIT,XRP,0.575317
4712,1571734799,WITHDRAWAL,ETH,0.704535
4713,1571734729,WITHDRAWAL,ETH,0.468627
4714,1571734695,WITHDRAWAL,BTC,0.764895
4715,1571734662,WITHDRAWAL,BTC,0.795571
4716,1571734587,WITHDRAWAL,BTC,0.760135
4717,1571734556,DEPOSIT,XRP,0.141331
4718,1571734468,DEPOSIT,XRP,0.058599
4719,1571734445,WITHDRAWAL,ETH,0.759317
4720,1571734417,DEPOSIT,ETH,0.981998
4721,1571734329,WITHDRAWAL,XRP,0.300017
4722,1571734303,DEPOSIT,BTC,0.524127
4723,1571734272,WITHDRAWAL,XRP,0.760814
4724,1571734196,DEPOSIT,ETH,0.679722
4725,1571734132,WITHDRAWAL,BTC,0.354502
4726,1571734118,WITHDRAWAL,ETH,0.967462
4727,1571734083,DEPOSIT,BTC,0.07852
4728,1571734040,DEPOSIT,XRP,0.875508
4729,1571734003,DEPOSIT,ETH,0.839602
4730,1571733957,DEPOSIT,ETH,0.915021
4731,1571733941,WITHDRAWAL,XRP,0.113345
4732,1571733939,DEPOSIT,XRP,0.427292
4733,1571733869,DEPOSIT,ETH,0.052836
4734,1571733850,DEPOSIT,BTC,0.300265
4735,1571733775,DEPOSIT,ETH,0.173697
4736,1571733690,DEPOSIT,XRP,0.867363
4737,1571733652,WITHDRAWAL,XRP,0.105059
4738,1571733591,WITHDRAWAL,XRP,0.111775
4739,1571733529,DEPOSIT,BTC,0.577849
4740,1571733451,DEPOSIT,BTC,0.513335
4741,1571733369,DEPOSIT,BTC,0.28053
4742,1571733306,DEPOSIT,BTC,0.91668
4743,1571733244,DEPOSIT,XRP,0.523338
4744,1571733159,DEPOSIT,ETH,0.438162
4745,1571733125,DEPOSIT,BTC,0.549941
4746,1571733097,DEPOSIT,XRP,0.178164
4747,1571733074,DEPOSIT,XRP,0.022125
4748,1571733004,DEPOSIT,BTC,0.990545
4749,1571732945,WITHDRAWAL,BTC,0.473693
4750,1571732899,DEPOSIT,ETH,0.182297
4751,1571732841,WITHDRAWAL,BTC,0.480861
4752,1571732817,DEPOSIT,ETH,0.604687
4753,1571732781,DEPOSIT,XRP,0.709922
4754,1571732753,WITHDRAWAL,XRP,0.525828
4755,1571732721,DEPOSIT,ETH,0.492868
4756,1571732718,DEPOSIT,XRP,0.326885
4757,1571732649,WITHDRAWAL,BTC,0.413555
4758,1571732552,WITHDRAWAL,BTC,0.041898
4759,1571732516,DEPOSIT,XRP,0.040284
4760,1571732453,WITHDRAWAL,ETH,0.21136
4761,1571732437,DEPOSIT,BTC,0.947642
4762,1571732346,DEPOSIT,BTC,0.927315
4763,1571732336,DEPOSIT,BTC,0.638826
4764,1571732290,DEPOSIT,ETH,0.274027
4765,1571732220,DEPOSIT,BTC,0.069276
4766,1571732206,DEPOSIT,ETH,0.660934
4767,1571732199,WITHDRAWAL,BTC,0.685483
4768,1571732166,WITHDRAWAL,XRP,0.022787
4769,1571732114,WITHDRAWAL,ETH,0.142612
4770,1571732070,WITHDRAWAL,ETH,0.501841
4771,1571731980,DEPOSIT,XRP,0.086657
4772,1571731882,WITHDRAWAL,ETH,0.104585
4773,1571731881,DEPOSIT,BTC,0.614931
4774,1571731853,DEPOSIT,ETH,0.542018
4775,1571731790,WITHDRAWAL,BTC,0.520912
4776,1571731703,DEPOSIT,ETH,0.375942
4777,1571731616,DEPOSIT,ETH,0.821919
4778,1571731595,DEPOSIT,BTC,0.303678
4779,1571731577,DEPOSIT,BTC,0.893235
4780,1571731509,DEPOSIT,BTC,0.801648
4781,1571731443,DEPOSIT,XRP,0.755332
4782,1571731394,DEPOSIT,XRP,0.155765
4783,1571731299,WITHDRAWAL,XRP,0.59724
4784,1571731270,WITHDRAWAL,BTC,0.410063
4785,1571731230,DEPOSIT,BTC,0.522351
4786,1571731198,DEPOSIT,ETH,0.618486
4787,1571731141,DEPOSIT,BTC,0.150471
4788,1571731070,WITHDRAWAL,ETH,0.014686
4789,1571731036,WITHDRAWAL,XRP,0.076757
4790,1571731013,DEPOSIT,BTC,0.697251
4791,1571730945,WITHDRAWAL,BTC,0.475346
4792,1571730848,DEPOSIT,XRP,0.005005
4793,1571730818,WITHDRAWAL,BTC,0.812096
4794,1571730781,DEPOSIT,ETH,0.974177
4795,1571730729,DEPOSIT,XRP,0.052766
4796,1571730725,DEPOSIT,XRP,0.933384
4797,1571730690,DEPOSIT,XRP,0.860966
4798,1571730638,DEPOSIT,ETH,0.57884
4799,1571730583,DEPOSIT,BTC,0.070233
4800,1571730541,DEPOSIT,XRP,0.3595
4801,1571730483,WITHDRAWAL,BTC,0.60151
4802,1571730463,DEPOSIT,XRP,0.303988
4803,1571730417,DEPOSIT,XRP,0.889308
4804,1571730364,WITHDRAWAL,BTC,0.897728
4805,1571730331,WITHDRAWAL,ETH,0.638727
4806,1571730242,DEPOSIT,BTC,0.920486
4807,1571730153,DEPOSIT,BTC,0.387874
4808,1571730139,WITHDRAWAL,ETH,0.539775
4809,1571730055,DEPOSIT,ETH,0.590251
4810,1571729958,DEPOSIT,BTC,0.481109
4811,1571729944,DEPOSIT,XRP,0.762015
4812,1571729890,WITHDRAWAL,BTC,0.788663
4813,1571729800,DEPOSIT,BTC,0.151675
4814,1571729713,WITHDRAWAL,BTC,0.493546
4815,1571729654,DEPOSIT,ETH,0.346885
4816,1571729572,DEPOSIT,XRP,0.543251
4817,1571729542,WITHDRAWAL,BTC,0.528575
4818,1571729512,DEPOSIT,ETH,0.545665
4819,1571729436,DEPOSIT,ETH,0.890046
4820,1571729339,WITHDRAWAL,BTC,0.581007
4821,1571729306,WITHDRAWAL,XRP,0.177171
4822,1571729222,WITHDRAWAL,ETH,0.604388
4823,1571729145,WITHDRAWAL,XRP,0.129771
4824,1571729122,DEPOSIT,XRP,0.747071
4825,1571729066,DEPOSIT,XRP,0.826483
4826,1571728992,DEPOSIT,ETH,0.648375
4827,1571728948,WITHDRAWAL,BTC,0.210689
4828,1571728858,WITHDRAWAL,XRP,0.543434
4829,1571728823,DEPOSIT,BTC,0.53045
4830,1571728764,DEPOSIT,ETH,0.40875
4831,1571728670,WITHDRAWAL,ETH,0.004081
4832,1571728604,DEPOSIT,BTC,0.054076
4833,1571728505,WITHDRAWAL,XRP,0.203076
4834,1571728483,DEPOSIT,ETH,0.222176
4835,1571728470,WITHDRAWAL,BTC,0.764692
4836,1571728444,WITHDRAWAL,ETH,0.822592
4837,1571728352,DEPOSIT,ETH,0.233606
4838,1571728303,WITHDRAWAL,ETH,0.082837
4839,1571728209,WITHDRAWAL,XRP,0.609576
4840,1571728128,DEPOSIT,BTC,0.674321
4841,1571728038,WITHDRAWAL,ETH,0.716121
4842,1571727981,WITHDRAWAL,ETH,0.63223
4843,1571727939,DEPOSIT,ETH,0.975545
4844,1571727851,DEPOSIT,XRP,0.90547
4845,1571727821,DEPOSIT,ETH,0.273708
4846,1571727809,DEPOSIT,BTC,0.696325
4847,1571727756,DEPOSIT,XRP,0.003581
4848,1571727688,WITHDRAWAL,BTC,0.065501
4849,1571727630,WITHDRAWAL,ETH,0.25769
4850,1571727597,WITHDRAWAL,XRP,0.501937
4851,1571727528,WITHDRAWAL,XRP,0.9098
4852,1571727480,DEPOSIT,BTC,0.597669
4853,1571727445,DEPOSIT,ETH,0.841436
4854,1571727375,WITHDRAWAL,ETH,0.753061
4855,1571727362,DEPOSIT,ETH,0.362462
4856,1571727269,DEPOSIT,ETH,0.90052
4857,1571727219,WITHDRAWAL,ETH,0.316566
4858,1571727209,WITHDRAWAL,ETH,0.722474
4859,1571727192,WITHDRAWAL,XRP,0.628015
4860,1571727113,DEPOSIT,BTC,0.648987
4861,1571727018,DEPOSIT,BTC,0.048798
4862,1571727017,DEPOSIT,ETH,0.406385
4863,1571727015,DEPOSIT,BTC,0.417854
4864,1571726953,DEPOSIT,BTC,0.222249
4865,1571726951,DEPOSIT,BTC,0.884024
4866,1571726908,DEPOSIT,BTC,0.753439
4867,1571726863,WITHDRAWAL,BTC,0.799659
4868,1571726844,WITHDRAWAL,XRP,0.595342
4869,1571726745,DEPOSIT,BTC,0.768605
4870,1571726716,WITHDRAWAL,ETH,0.39516
4871,1571726655,WITHDRAWAL,XRP,0.062015
4872,1571726569,DEPOSIT,XRP,0.226125
4873,1571726473,WITHDRAWAL,BTC,0.362069
4874,1571726449,WITHDRAWAL,ETH,0.982527
4875,1571726434,WITHDRAWAL,BTC,0.23272
4876,1571726382,WITHDRAWAL,XRP,0.163319
4877,1571726355,WITHDRAWAL,BTC,0.320113
4878,1571726274,WITHDRAWAL,ETH,0.206396
4879,1571726272,WITHDRAWAL,XRP,0.933387
4880,1571726231,DEPOSIT,XRP,0.238192
4881,1571726194,WITHDRAWAL,ETH,0.85497
4882,1571726159,WITHDRAWAL,BTC,0.036628
4883,1571726088,WITHDRAWAL,BTC,0.630511
4884,1571726010,WITHDRAWAL,XRP,0.473548
4885,1571725948,WITHDRAWAL,BTC,0.481767
4886,1571725881,WITHDRAWAL,ETH,0.929667
4887,1571725801,WITHDRAWAL,XRP,0.693598
4888,1571725724,DEPOSIT,XRP,0.303297
4889,1571725706,DEPOSIT,XRP,0.427316
4890,1571725641,DEPOSIT,XRP,0.868517
4891,1571725607,DEPOSIT,XRP,0.931392
4892,1571725540,WITHDRAWAL,BTC,0.173066
4893,1571725498,WITHDRAWAL,XRP,0.409494
4894,1571725443,WITHDRAWAL,BTC,0.178402
4895,1571725348,WITHDRAWAL,BTC,0.046591
4896,1571725309,DEPOSIT,BTC,0.583241
4897,1571725300,DEPOSIT,ETH,0.515974
4898,1571725250,DEPOSIT,XRP,0.051693
4899,1571725189,WITHDRAWAL,XRP,0.867067
4900,1571725160,WITHDRAWAL,ETH,0.723068
4901,1571725134,WITHDRAWAL,BTC,0.217904
4902,1571725123,DEPOSIT,ETH,0.821686
4903,1571725029,DEPOSIT,XRP,0.691448
4904,1571724981,DEPOSIT,XRP,0.251698
4905,1571724912,DEPOSIT,XRP,0.664355
4906,1571724858,DEPOSIT,ETH,0.438947
4907,1571724841,DEPOSIT,XRP,0.966193
4908,1571724788,DEPOSIT,XRP,0.56162
4909,1571724747,WITHDRAWAL,BTC,0.607617
4910,1571724670,DEPOSIT,ETH,0.405427
4911,1571724642,WITHDRAWAL,BTC,0.908672
4912,1571724616,WITHDRAWAL,ETH,0.151964
4913,1571724539,WITHDRAWAL,BTC,0.29917
4914,1571724535,WITHDRAWAL,XRP,0.504697
4915,1571724510,WITHDRAWAL,XRP,0.187368
4916,1571724412,WITHDRAWAL,ETH,0.221777
4917,1571724402,DEPOSIT,BTC,0.803078
4918,1571724324,DEPOSIT,BTC,0.986712
4919,1571724299,DEPOSIT,XRP,0.212459
4920,1571724259,DEPOSIT,ETH,0.827595
4921,1571724193,DEPOSIT,BTC,0.958786
4922,1571724189,WITHDRAWAL,XRP,0.923481
4923,1571724124,WITHDRAWAL,XRP,0.831424
4924,1571724054,WITHDRAWAL,ETH,0.725702
4925,1571724006,WITHDRAWAL,BTC,0.447153
4926,1571723965,DEPOSIT,BTC,0.261968
4927,1571723876,DEPOSIT,XRP,0.840423
4928,1571723798,DEPOSIT,XRP,0.068447
4929,1571723732,DEPOSIT,ETH,0.37987
4930,1571723665,WITHDRAWAL,ETH,0.534649
4931,1571723581,WITHDRAWAL,XRP,0.649684
4932,1571723518,DEPOSIT,BTC,0.026185
4933,1571723500,DEPOSIT,ETH,0.355799
4934,1571723485,WITHDRAWAL,BTC,0.635099
4935,1571723421,DEPOSIT,XRP,0.339212
4936,1571723344,DEPOSIT,ETH,0.184997
4937,1571723249,WITHDRAWAL,ETH,0.021637
4938,1571723225,DEPOSIT,ETH,0.842993
4939,1571723161,DEPOSIT,XRP,0.224942
4940,1571723151,DEPOSIT,BTC,0.92918
4941,1571723055,DEPOSIT,ETH,0.741582
4942,1571722966,WITHDRAWAL,BTC,0.748046
4943,1571722877,DEPOSIT,BTC,0.957965
4944,1571722819,DEPOSIT,BTC,0.366716
4945,1571722812,DEPOSIT,ETH,0.420049
4946,1571722755,WITHDRAWAL,XRP,0.410429
4947,1571722701,WITHDRAWAL,BTC,0.551145
4948,1571722665,DEPOSIT,ETH,0.477957
4949,1571722608,WITHDRAWAL,BTC,0.710892
4950,1571722530,WITHDRAWAL,ETH,0.296909
4951,1571722519,WITHDRAWAL,BTC,0.958275
4952,1571722441,WITHDRAWAL,BTC,0.202021
4953,1571722372,DEPOSIT,BTC,0.001041
4954,1571722280,WITHDRAWAL,BTC,0.54124
4955,1571722265,WITHDRAWAL,BTC,0.791068
4956,1571722221,WITHDRAWAL,ETH,0.451328
4957,1571722152,DEPOSIT,XRP,0.868495
4958,1571722132,DEPOSIT,BTC,0.140236
4959,1571722058,DEPOSIT,BTC,0.253715
4960,1571721996,DEPOSIT,ETH,0.481026
4961,1571721941,WITHDRAWAL,XRP,0.644557
4962,1571721893,DEPOSIT,BTC,0.272543
4963,1571721822,DEPOSIT,XRP,0.168022
4964,1571721784,WITHDRAWAL,BTC,0.902795
4965,1571721762,DEPOSIT,BTC,0.886235
4966,1571721698,WITHDRAWAL,XRP,0.051034
4967,1571721607,DEPOSIT,BTC,0.933203
4968,1571721587,DEPOSIT,ETH,0.471466
4969,1571721578,DEPOSIT,ETH,0.235323
4970,1571721523,DEPOSIT,ETH,0.081074
4971,1571721485,DEPOSIT,BTC,0.324936
4972,1571721463,DEPOSIT,XRP,0.99153
4973,1571721460,DEPOSIT,XRP,0.76536
4974,1571721413,WITHDRAWAL,XRP,0.236747
4975,1571721324,WITHDRAWAL,BTC,0.73587
4976,1571721310,WITHDRAWAL,BTC,0.267397
4977,1571721244,WITHDRAWAL,XRP,0.20277
4978,1571721166,DEPOSIT,XRP,0.823398
4979,1571721081,DEPOSIT,ETH,0.801326
4980,1571720994,WITHDRAWAL,XRP,0.892701
4981,1571720972,WITHDRAWAL,BTC,0.755583
4982,1571720906,DEPOSIT,XRP,0.399434
4983,1571720840,WITHDRAWAL,ETH,0.960404
4984,1571720840,DEPOSIT,BTC,0.914689
4985,1571720765,WITHDRAWAL,XRP,0.887365
4986,1571720692,DEPOSIT,ETH,0.207621
4987,1571720657,DEPOSIT,BTC,0.940737
4988,1571720619,WITHDRAWAL,ETH,0.14289
4989,1571720539,WITHDRAWAL,BTC,0.952654
4990,1571720530,DEPOSIT,BTC,0.934826
4991,1571720502,DEPOSIT,BTC,0.581539
4992,1571720446,WITHDRAWAL,ETH,0.463993
4993,1571720443,WITHDRAWAL,XRP,0.644588
4994,1571720388,WITHDRAWAL,ETH,0.209518
4995,1571720374,DEPOSIT,BTC,0.271036
4996,1571720317,WITHDRAWAL,BTC,0.023047
4997,1571720273,WITHDRAWAL,XRP,0.847763
4998,1571720262,DEPOSIT,ETH,0.113694
4999,1571720169,WITHDRAWAL,XRP,0.060376
5000,1571720115,DEPOSIT,BTC,0.726796
5001,1520353294,WITHDRAWAL,XRP,0.657935
5002,1520353278,WITHDRAWAL,BTC,0.876062
5003,1520353262,DEPOSIT,ETH,0.829217
5004,1520353205,WITHDRAWAL,BTC,0.226207
5005,1520353130,WITHDRAWAL,ETH,0.85689
5006,1520353116,DEPOSIT,XRP,0.796843
5007,1520353040,WITHDRAWAL,BTC,0.060915
5008,1520353013,WITHDRAWAL,BTC,0.697577
5009,1520352923,DEPOSIT,XRP,0.488068
5010,1520352867,WITHDRAWAL,XRP,0.709124
5011,1520352865,DEPOSIT,BTC,0.659752
5012,1520352835,DEPOSIT,BTC,0.772475
5013,1520352759,DEPOSIT,BTC,0.003391
5014,1520352739,DEPOSIT,ETH,0.207871
5015,1520352676,DEPOSIT,BTC,0.305972
5016,1520352662,DEPOSIT,XRP,0.672819
5017,1520352614,DEPOSIT,BTC,0.383253
5018,1520352600,DEPOSIT,BTC,0.896568
5019,1520352551,WITHDRAWAL,BTC,0.377891
5020,1520352543,WITHDRAWAL,BTC,0.090474
5021,1520352480,DEPOSIT,BTC,0.645131
5022,1520352476,DEPOSIT,BTC,0.06121
5023,1520352446,DEPOSIT,XRP,0.907394
5024,1520352425,WITHDRAWAL,XRP,0.904088
5025,1520352376,DEPOSIT,BTC,0.547979
5026,1520352317,DEPOSIT,XRP,0.257356
5027,1520352304,WITHDRAWAL,XRP,0.508812
5028,1520352284,DEPOSIT,XRP,0.167124
5029,1520352260,DEPOSIT,BTC,0.108794
5030,1520352254,WITHDRAWAL,BTC,0.493843
5031,1520352216,DEPOSIT,ETH,0.67851
5032,1520352142,WITHDRAWAL,ETH,0.348185
5033,1520352056,DEPOSIT,XRP,0.821544
5034,1520351978,DEPOSIT,ETH,0.639533
5035,1520351966,WITHDRAWAL,ETH,0.675472
5036,1520351913,DEPOSIT,BTC,0.093788
5037,1520351886,DEPOSIT,BTC,0.114048
5038,1520351815,WITHDRAWAL,ETH,0.928458
5039,1520351757,DEPOSIT,XRP,0.619597
5040,1520351664,WITHDRAWAL,ETH,0.705923
5041,1520351580,WITHDRAWAL,XRP,0.94131
5042,1520351577,DEPOSIT,ETH,0.685669
5043,1520351535,DEPOSIT,BTC,0.657723
5044,1520351468,DEPOSIT,BTC,0.966691
5045,1520351414,WITHDRAWAL,ETH,0.256259
5046,1520351376,WITHDRAWAL,XRP,0.342648
5047,1520351342,WITHDRAWAL,BTC,0.338239
5048,1520351340,DEPOSIT,BTC,0.349658
5049,1520351273,WITHDRAWAL,BTC,0.043278
5050,1520351268,WITHDRAWAL,XRP,0.276587
5051,1520351264,WITHDRAWAL,BTC,0.342039
5052,1520351232,DEPOSIT,XRP,0.183122
5053,1520351139,DEPOSIT,XRP,0.558456
5054,1520351073,DEPOSIT,XRP,0.121394
5055,1520351015,WITHDRAWAL,ETH,0.07034
5056,1520350962,WITHDRAWAL,XRP,0.239128
5057,1520350913,DEPOSIT,ETH,0.208618
5058,1520350913,DEPOSIT,XRP,0.597458
5059,1520350890,DEPOSIT,BTC,0.110228
5060,1520350801,WITHDRAWAL,ETH,0.51596
5061,1520350732,DEPOSIT,ETH,0.477191
5062,1520350710,WITHDRAWAL,BTC,0.614804
5063,1520350648,DEPOSIT,BTC,0.275104
5064,1520350626,DEPOSIT,ETH,0.706127
5065,1520350586,DEPOSIT,ETH,0.902792
